frame,time_sec,lm23_x,lm23_y,lm23_z,lm23_vis,lm24_x,lm24_y,lm24_z,lm24_vis,lm11_x,lm11_y,lm11_z,lm11_vis,lm12_x,lm12_y,lm12_z,lm12_vis,lm13_x,lm13_y,lm13_z,lm13_vis,lm14_x,lm14_y,lm14_z,lm14_vis,lm15_x,lm15_y,lm15_z,lm15_vis,lm16_x,lm16_y,lm16_z,lm16_vis
0,0.0,0.5639407634735107,0.8361123204231262,-0.023498164489865303,0.9982812404632568,0.46306174993515015,0.8239604234695435,0.023846333846449852,0.997622549533844,0.6064320802688599,0.456006795167923,-0.264095664024353,0.9996883869171143,0.4197264313697815,0.4623696506023407,-0.15534722805023193,0.9992386102676392,0.6335645914077759,0.7072859406471252,-0.17213074862957,0.9952839016914368,0.40268707275390625,0.6656233072280884,-0.07884138077497482,0.9622709155082703,0.6210178136825562,0.9407786130905151,-0.11278261244297028,0.9600263237953186,0.37978696823120117,0.8413302898406982,-0.13709552586078644,0.859113872051239
1,0.03333333333333333,0.5626071095466614,0.8590033650398254,-0.02357032522559166,0.9978494048118591,0.4579675793647766,0.8448395729064941,0.023921914398670197,0.997161328792572,0.6097075939178467,0.46184229850769043,-0.27888479828834534,0.9997056126594543,0.41956424713134766,0.4523031413555145,-0.12457098066806793,0.9992842078208923,0.6337417364120483,0.7098332047462463,-0.19431616365909576,0.9953298568725586,0.4018471837043762,0.6536226868629456,0.06303533166646957,0.9596858620643616,0.6202626824378967,0.9439437985420227,-0.15245170891284943,0.9606660604476929,0.38029345870018005,0.8413197994232178,0.11548584699630737,0.8519549369812012
2,0.06666666666666667,0.5596792697906494,0.877362847328186,-0.022881383076310158,0.997339129447937,0.4528258740901947,0.86009281873703,0.023286251351237297,0.9962992072105408,0.6100606918334961,0.4656049907207489,-0.2781946361064911,0.9997289776802063,0.419515997171402,0.4528653025627136,-0.13204427063465118,0.9993279576301575,0.6338698863983154,0.7149448990821838,-0.20332801342010498,0.9955390095710754,0.40100446343421936,0.6614323258399963,0.029621213674545288,0.9565034508705139,0.6194956302642822,0.9508333802223206,-0.20244720578193665,0.9617452621459961,0.38022923469543457,0.8420542478561401,0.05366125702857971,0.838054358959198
3,0.1,0.5598095059394836,0.8876451849937439,-0.008633707650005817,0.9970904588699341,0.4524413049221039,0.8720672726631165,0.009006396867334843,0.996117889881134,0.6099739670753479,0.4710055887699127,-0.19251474738121033,0.9997393488883972,0.4191817343235016,0.4531358480453491,-0.1072492003440857,0.9993757605552673,0.6341884136199951,0.7212753891944885,-0.10616948455572128,0.9951736927032471,0.4003404974937439,0.6626132726669312,0.02268478460609913,0.9585148096084595,0.6195405125617981,0.9566221237182617,-0.10965124517679214,0.9603762626647949,0.3793051838874817,0.8587607741355896,0.0222394447773695,0.8413814902305603
4,0.13333333333333333,0.5598484873771667,0.9002711176872253,-0.007460734341293573,0.9963271617889404,0.45047885179519653,0.8788779973983765,0.007854480296373367,0.9955323934555054,0.6099634766578674,0.47695353627204895,-0.21425318717956543,0.9997484087944031,0.41904178261756897,0.45335057377815247,-0.11160928010940552,0.9994267225265503,0.634414553642273,0.7222836017608643,-0.1274624913930893,0.9947556257247925,0.39940863847732544,0.6627469062805176,0.035662125796079636,0.9600012898445129,0.6194041967391968,0.9591032266616821,-0.11391057074069977,0.9560362100601196,0.3781602680683136,0.8630722165107727,0.04252605512738228,0.8383650183677673
5,0.16666666666666666,0.55817049741745,0.9096165299415588,-0.008452332578599453,0.9941061735153198,0.4495247006416321,0.8861449360847473,0.00886447262018919,0.9929053783416748,0.6099297404289246,0.4816664755344391,-0.2565191090106964,0.9997373819351196,0.4189980924129486,0.45543915033340454,-0.16325606405735016,0.9994341135025024,0.635765790939331,0.7256230115890503,-0.17824438214302063,0.9940128326416016,0.39617887139320374,0.66364586353302,0.0036023673601448536,0.9578757286071777,0.6186954975128174,0.9588438272476196,-0.21686676144599915,0.9471046924591064,0.3749285638332367,0.8671424984931946,0.017700914293527603,0.815414309501648
6,0.2,0.5563850998878479,0.9036650657653809,-0.009394431486725807,0.9930036664009094,0.44981569051742554,0.8825729489326477,0.009841784834861755,0.9920088648796082,0.6099463701248169,0.4800892174243927,-0.1905217468738556,0.9997402429580688,0.42098721861839294,0.4546635150909424,-0.1267814338207245,0.9994768500328064,0.6364569664001465,0.7167173027992249,-0.0956762358546257,0.9937408566474915,0.3963603079319,0.6604705452919006,0.024459879845380783,0.9587012529373169,0.6176594495773315,0.9459171891212463,-0.1004478707909584,0.9454120993614197,0.3718397617340088,0.8588768243789673,0.05190122127532959,0.8185213208198547
7,0.23333333333333334,0.5558818578720093,0.9025021195411682,-0.006077388767153025,0.9919650554656982,0.4502454400062561,0.8820772171020508,0.006502780131995678,0.990963339805603,0.6099115610122681,0.47934433817863464,-0.15194278955459595,0.9997543692588806,0.42299753427505493,0.45476579666137695,-0.10689951479434967,0.9995191693305969,0.6370013952255249,0.7100460529327393,-0.0564969964325428,0.9937014579772949,0.39641618728637695,0.6580693125724792,0.01112405676394701,0.9607154130935669,0.6170092821121216,0.9397954940795898,-0.0627027302980423,0.9449161291122437,0.3707008957862854,0.8547269105911255,0.035658083856105804,0.8244392275810242
8,0.26666666666666666,0.5547505617141724,0.9038325548171997,-0.0038032736629247665,0.9914921522140503,0.449601411819458,0.8829951882362366,0.0042992024682462215,0.9899871349334717,0.6095298528671265,0.4775387942790985,-0.12841401994228363,0.999769926071167,0.426819384098053,0.45125189423561096,-0.08077086508274078,0.9995377659797668,0.6378099322319031,0.7006548047065735,-0.05241333320736885,0.9937795400619507,0.39653098583221436,0.6524465084075928,0.008041856810450554,0.9610521793365479,0.615033745765686,0.9276137351989746,-0.0708455741405487,0.9473022818565369,0.3703393042087555,0.8511208295822144,-0.01916290447115898,0.8227298855781555
9,0.3,0.5549381971359253,0.9009191989898682,-0.000546356663107872,0.9917027950286865,0.4498578906059265,0.8811044692993164,0.001033548847772181,0.9901396036148071,0.6091586351394653,0.4676550626754761,-0.14468523859977722,0.999779224395752,0.42895540595054626,0.4425778388977051,-0.09287019073963165,0.999538242816925,0.6377910375595093,0.6902303695678711,-0.0747561976313591,0.9939693808555603,0.3965931236743927,0.6445075273513794,-0.004532835446298122,0.962512195110321,0.608413577079773,0.9101365804672241,-0.0787649005651474,0.9513680934906006,0.36546745896339417,0.8341531753540039,-0.0629987046122551,0.8320419788360596
